Word            	Accuracy 	Count
contrition      	0.0 	1
controlling     	0.0 	1
cooler          	0.0 	1
coop            	0.0 	1
copyright       	0.0 	1
coquetry        	0.0 	1
corkle          	0.0 	1
cormorant       	0.0 	1
corncakes       	0.0 	1
cornucopias     	0.0 	1
corps           	0.0 	1
corpus          	0.0 	1
correlates      	0.0 	1
correspondent   	0.0 	1
correspondents  	0.0 	1
corsican        	0.0 	1
cortona         	0.0 	1
corydon         	0.0 	1
cosy            	0.0 	1
cot             	0.0 	1
councillor      	0.0 	1
countenanced    	0.0 	1
counterpart     	0.0 	1
couplets        	0.0 	1
courant         	0.0 	1
covertures      	0.0 	1
coveted         	0.0 	1
cowed           	0.0 	1
cowered         	0.0 	1
cowleys         	0.0 	1
cowmen          	0.0 	1
cowpunchers     	0.0 	1
cozier          	0.0 	1
cracking        	0.0 	1
craftily        	0.0 	1
crape           	0.0 	1
crasweller      	0.0 	1
craswellers     	0.0 	1
creases         	0.0 	1
credulous       	0.0 	1
creeters        	0.0 	1
cresswells      	0.0 	1
crevassed       	0.0 	1
crispness       	0.0 	1
cristina        	0.0 	1
crofton         	0.0 	1
crossd          	0.0 	1
crossly         	0.0 	1
crosstrees      	0.0 	1
crost           	0.0 	1
croup           	0.0 	1
crowing         	0.0 	1
cruise          	0.0 	1
crumble         	0.0 	1
crumbled        	0.0 	1
crux            	0.0 	1
crybabies       	0.0 	1
cubicles        	0.0 	1
culprit         	0.0 	1
curbing         	0.0 	1
curdle          	0.0 	1
curer           	0.0 	1
cures           	0.0 	1
curley          	0.0 	1
currant         	0.0 	1
currency        	0.0 	1
cursorily       	0.0 	1
curvez          	0.0 	1
cuthbert        	0.0 	1
cyn             	0.0 	1
cynthy          	0.0 	1
daft            	0.0 	1
dagos           	0.0 	1
dah             	0.0 	1
dais            	0.0 	1
dak             	0.0 	1
dalliance       	0.0 	1
dalys           	0.0 	1
damask          	0.0 	1
damson          	0.0 	1
darent          	0.0 	1
darfhulva       	0.0 	1
darkand         	0.0 	1
dat             	0.0 	1
dawes           	0.0 	1
dawns           	0.0 	1
deach           	0.0 	1
deans           	0.0 	1
dearie          	0.0 	1
deathlike       	0.0 	1
deathly         	0.0 	1
debauched       	0.0 	1
deceit          	0.0 	1
deceptive       	0.0 	1
decorum         	0.0 	1
dedalos         	0.0 	1
defiant         	0.0 	1
deigned         	0.0 	1
delaunays       	0.0 	1
delectasti      	0.0 	1
delias          	0.0 	1
della           	0.0 	1
delmonico       	0.0 	1
deluge          	0.0 	1
democritus      	0.0 	1
dene            	0.0 	1
dents           	0.0 	1
deodorizing     	0.0 	1
derelicts       	0.0 	1
derivative      	0.0 	1
derivatively    	0.0 	1
des             	0.0 	1
deservest       	0.0 	1
desirest        	0.0 	1
despondently    	0.0 	1
deste           	0.0 	1
detectin        	0.0 	1
deuces          	0.0 	1
devotees        	0.0 	1
dewlap          	0.0 	1
dhoolie         	0.0 	1
dhourra         	0.0 	1
dias            	0.0 	1
dickens         	0.0 	1
digby           	0.0 	1
dilemma         	0.0 	1
dinahs          	0.0 	1
diocese         	0.0 	1
diocletian      	0.0 	1
disburdened     	0.0 	1
discoloured     	0.0 	1
discoverer      	0.0 	1
discreetly      	0.0 	1
disheartened    	0.0 	1
disincorporated 	0.0 	1
disobedient     	0.0 	1
disparity       	0.0 	1
dispatched      	0.0 	1
dispel          	0.0 	1
dispread        	0.0 	1
disregard       	0.0 	1
dissented       	0.0 	1
dissentering    	0.0 	1
distichs        	0.0 	1
ditchfield      	0.0 	1
ditty           	0.0 	1
diurnal         	0.0 	1
dividend        	0.0 	1
doan            	0.0 	1
docetes         	0.0 	1
doctored        	0.0 	1
dodge           	0.0 	1
doe             	0.0 	1
doin            	0.0 	1
dole            	0.0 	1
domiciled       	0.0 	1
dommara         	0.0 	1
dong            	0.0 	1
donnithorne     	0.0 	1
donovans        	0.0 	1
dorking         	0.0 	1
dorogomilov     	0.0 	1
dorrie          	0.0 	1
doughy          	0.0 	1
douglass        	0.0 	1
douze           	0.0 	1
dowle           	0.0 	1
dowry           	0.0 	1
dowson          	0.0 	1
doyle           	0.0 	1
drachm          	0.0 	1
dramatist       	0.0 	1
dresden         	0.0 	1
dreux           	0.0 	1
drily           	0.0 	1
dropidas        	0.0 	1
drouet          	0.0 	1
drouets         	0.0 	1
drouth          	0.0 	1
druggists       	0.0 	1
drugs           	0.0 	1
drugstore       	0.0 	1
druidism        	0.0 	1
dryly           	0.0 	1
du              	0.0 	1
dude            	0.0 	1
dudgeon         	0.0 	1
dudley          	0.0 	1
duerer          	0.0 	1
dugald          	0.0 	1
dum             	0.0 	1
dumbfounded     	0.0 	1
dunning         	0.0 	1
duskly          	0.0 	1
dwarfs          	0.0 	1
dynamos         	0.0 	1
ead             	0.0 	1
earshot         	0.0 	1
eased           	0.0 	1
eases           	0.0 	1
easterlys       	0.0 	1
eau             	0.0 	1
eaves           	0.0 	1
ebbed           	0.0 	1
ebionites       	0.0 	1
ecarte          	0.0 	1
eccentricity    	0.0 	1
eclipsed        	0.0 	1
eddied          	0.0 	1
eddy            	0.0 	1
edged           	0.0 	1
edinburgh       	0.0 	1
edisonia        	0.0 	1
eetes           	0.0 	1
eetess          	0.0 	1
effete          	0.0 	1
eked            	0.0 	1
elbe            	0.0 	1
elbert          	0.0 	1
elcho           	0.0 	1
electioneering  	0.0 	1
electroplating  	0.0 	1
elevator        	0.0 	1
elisions        	0.0 	1
elkins          	0.0 	1
ell             	0.0 	1
elmos           	0.0 	1
eloquently      	0.0 	1
elsinore        	0.0 	1
elysian         	0.0 	1
elysium         	0.0 	1
embittered      	0.0 	1
embrun          	0.0 	1
emergd          	0.0 	1
emetic          	0.0 	1
emily           	0.0 	1
emphasised      	0.0 	1
emulation       	0.0 	1
enclose         	0.0 	1
encompassed     	0.0 	1
encyclopaedia   	0.0 	1
endeavors       	0.0 	1
enfolding       	0.0 	1
enforcement     	0.0 	1
engorged        	0.0 	1
enjoining       	0.0 	1
enquire         	0.0 	1
ensnares        	0.0 	1
enthusiasts     	0.0 	1
entity          	0.0 	1
entracte        	0.0 	1
entrees         	0.0 	1
entrenched      	0.0 	1
epanchin        	0.0 	1
ephraim         	0.0 	1
epic            	0.0 	1
epigaster       	0.0 	1
epileptic       	0.0 	1
equalise        	0.0 	1
equality        	0.0 	1
equerrys        	0.0 	1
equip           	0.0 	1
er              	0.0 	1
erects          	0.0 	1
eres            	0.0 	1
erewhile        	0.0 	1
erie            	0.0 	1
ernestine       	0.0 	1
err             	0.0 	1
erratic         	0.0 	1
escapades       	0.0 	1
escheated       	0.0 	1
eskimos         	0.0 	1
esprit          	0.0 	1
essendi         	0.0 	1
etched          	0.0 	1
ethelrieds      	0.0 	1
ethical         	0.0 	1
euclid          	0.0 	1
eugeniuss       	0.0 	1
eunice          	0.0 	1
euphorbia       	0.0 	1
euphranor       	0.0 	1
evas            	0.0 	1
everbody        	0.0 	1
everyman        	0.0 	1
evybodys        	0.0 	1
exackly         	0.0 	1
execrable       	0.0 	1
exhale          	0.0 	1
exotic          	0.0 	1
exotics         	0.0 	1
expeditiously   	0.0 	1
expel           	0.0 	1
exprest         	0.0 	1
extortionate    	0.0 	1
fades           	0.0 	1
faggot          	0.0 	1
faintheartedness 	0.0 	1
fairer          	0.0 	1
fairs           	0.0 	1
fairweathers    	0.0 	1
fakir           	0.0 	1
fakirs          	0.0 	1
famly           	0.0 	1
fantasies       	0.0 	1
fares           	0.0 	1
farmhouses      	0.0 	1
farragut        	0.0 	1
fattened        	0.0 	1
fauces          	0.0 	1
faultless       	0.0 	1
favorable       	0.0 	1
favorably       	0.0 	1
feathered       	0.0 	1
feats           	0.0 	1
fedosyas        	0.0 	1
feeder          	0.0 	1
feigned         	0.0 	1
felicitas       	0.0 	1
fencing         	0.0 	1
ferdyshchenko   	0.0 	1
fervor          	0.0 	1
fetes           	0.0 	1
fetid           	0.0 	1
fetters         	0.0 	1
fiacre          	0.0 	1
fiendish        	0.0 	1
figger          	0.0 	1
filippovna      	0.0 	1
fillmore        	0.0 	1
filtrate        	0.0 	1
filtrates       	0.0 	1
finale          	0.0 	1
finches         	0.0 	1
fingernail      	0.0 	1
finical         	0.0 	1
finnacta        	0.0 	1
fins            	0.0 	1
firebugs        	0.0 	1
firs            	0.0 	1
firster         	0.0 	1
fitzooths       	0.0 	1
fjord           	0.0 	1
fjordungr       	0.0 	1
flabbergasted   	0.0 	1
flagon          	0.0 	1
flagons         	0.0 	1
flakes          	0.0 	1
flamelets       	0.0 	1
fleered         	0.0 	1
fleet           	0.0 	1
flickered       	0.0 	1
float           	0.0 	1
floorboards     	0.0 	1
flossy          	0.0 	1
flowerbeds      	0.0 	1
floyds          	0.0 	1
fluffinose      	0.0 	1
foetus          	0.0 	1
folding         	0.0 	1
fondling        	0.0 	1
fontevrault     	0.0 	1
forbess         	0.0 	1
forecourt       	0.0 	1
foreseeing      	0.0 	1
foreshadowed    	0.0 	1
foretaste       	0.0 	1
forfeit         	0.0 	1
forge           	0.0 	1
formalist       	0.0 	1
formulas        	0.0 	1
forsaking       	0.0 	1
forsook         	0.0 	1
fortuitous      	0.0 	1
founding        	0.0 	1
fourteenthats   	0.0 	1
fowl            	0.0 	1
fowling         	0.0 	1
fraid           	0.0 	1
franks          	0.0 	1
fraud           	0.0 	1
freckles        	0.0 	1
frees           	0.0 	1
freshest        	0.0 	1
fridolin        	0.0 	1
friersons       	0.0 	1
frigidly        	0.0 	1
fringe          	0.0 	1
fristoes        	0.0 	1
frothy          	0.0 	1
fukuzawa        	0.0 	1
fund            	0.0 	1
funerals        	0.0 	1
furs            	0.0 	1
furthered       	0.0 	1
furze           	0.0 	1
gad             	0.0 	1
gage            	0.0 	1
gaiety          	0.0 	1
gala            	0.0 	1
gall            	0.0 	1
gallatin        	0.0 	1
gallows         	0.0 	1
galoshes        	0.0 	1
gamewells       	0.0 	1
gammon          	0.0 	1
ganny           	0.0 	1
ganya           	0.0 	1
garcilaso       	0.0 	1
gardar          	0.0 	1
garland         	0.0 	1
garlanded       	0.0 	1
garlic          	0.0 	1
garnered        	0.0 	1
garret          	0.0 	1
gaseous         	0.0 	1
gaslight        	0.0 	1
gauls           	0.0 	1
gauthier        	0.0 	1
gayety          	0.0 	1
gazula          	0.0 	1
gelatin         	0.0 	1
generalship     	0.0 	1
genewine        	0.0 	1
genishau        	0.0 	1
gentlemens      	0.0 	1
gentry          	0.0 	1
geoffrey        	0.0 	1
georgeswhich    	0.0 	1
germantown      	0.0 	1
ghentese        	0.0 	1
ghoul           	0.0 	1
giaours         	0.0 	1
gier            	0.0 	1
gilchrists      	0.0 	1
gild            	0.0 	1
gillian         	0.0 	1
gills           	0.0 	1
gingle          	0.0 	1
giordano        	0.0 	1
girard          	0.0 	1
girthed         	0.0 	1
gladden         	0.0 	1
glazed          	0.0 	1
glenarvans      	0.0 	1
glides          	0.0 	1
gloat           	0.0 	1
glue            	0.0 	1
glued           	0.0 	1
gluttony        	0.0 	1
glycerin        	0.0 	1
goby            	0.0 	1
godebillios     	0.0 	1
godhead         	0.0 	1
godlike         	0.0 	1
goerck          	0.0 	1
goin            	0.0 	1
goldfinch       	0.0 	1
goldfish        	0.0 	1
gomorrow        	0.0 	1
goobers         	0.0 	1
gorki           	0.0 	1
gosler          	0.0 	1
gossoons        	0.0 	1
gourmets        	0.0 	1
gradated        	0.0 	1
graf            	0.0 	1
graftons        	0.0 	1
grammateus      	0.0 	1
gramophone      	0.0 	1
gramophones     	0.0 	1
grandam         	0.0 	1
grandame        	0.0 	1
granddaddy      	0.0 	1
granddaddyll    	0.0 	1
grandmamma      	0.0 	1
grandniece      	0.0 	1
grapevine       	0.0 	1
greasewood      	0.0 	1
greaves         	0.0 	1
greenbacks      	0.0 	1
gregor          	0.0 	1
greys           	0.0 	1
gribier         	0.0 	1
griffins        	0.0 	1
grimaced        	0.0 	1
grimsby         	0.0 	1
grinnell        	0.0 	1
groanin         	0.0 	1
grotto          	0.0 	1
guardedly       	0.0 	1
gudrun          	0.0 	1
guerrilla       	0.0 	1
guhas           	0.0 	1
guidest         	0.0 	1
guiruns         	0.0 	1
gulp            	0.0 	1
gulped          	0.0 	1
gulph           	0.0 	1
guttural        	0.0 	1
guys            	0.0 	1
gyirls          	0.0 	1
gylingden       	0.0 	1
gymnast         	0.0 	1
h               	0.0 	1
habutai         	0.0 	1
hadda           	0.0 	1
haddock         	0.0 	1
hah             	0.0 	1
hairdresser     	0.0 	1
hakon           	0.0 	1
haleys          	0.0 	1
halleck         	0.0 	1
halloa          	0.0 	1
halloo          	0.0 	1
hals            	0.0 	1
halstead        	0.0 	1
halts           	0.0 	1
halves          	0.0 	1
hamburg         	0.0 	1
hamptonshire    	0.0 	1
handles         	0.0 	1
hangar          	0.0 	1
hanna           	0.0 	1
hanson          	0.0 	1
har             	0.0 	1
harald          	0.0 	1
harangue        	0.0 	1
harboring       	0.0 	1
harboured       	0.0 	1
hardwigg        	0.0 	1
harkened        	0.0 	1
harnessed       	0.0 	1
harold          	0.0 	1
harts           	0.0 	1
harveyswhich    	0.0 	1
hashish         	0.0 	1
hatchet         	0.0 	1
hatchie         	0.0 	1
hater           	0.0 	1
hattersley      	0.0 	1
haughtily       	0.0 	1
haut            	0.0 	1
haw             	0.0 	1
hawed           	0.0 	1
haworth         	0.0 	1
hawtrey         	0.0 	1
hayes           	0.0 	1
hazewrapped     	0.0 	1
heady           	0.0 	1
heartbroken     	0.0 	1
hearthstones    	0.0 	1
heated          	0.0 	1
heaved          	0.0 	1
heavenwards     	0.0 	1
heeled          	0.0 	1
heem            	0.0 	1
heinous         	0.0 	1
heirs           	0.0 	1
helicon         	0.0 	1
hellenes        	0.0 	1
helmsman        	0.0 	1
helvin          	0.0 	1
henchmen        	0.0 	1
henley          	0.0 	1
hennerberg      	0.0 	1
hepsey          	0.0 	1
heptarchies     	0.0 	1
heracleitus     	0.0 	1
herb            	0.0 	1
herbivore       	0.0 	1
herculean       	0.0 	1
herdsmen        	0.0 	1
heresy          	0.0 	1
heriot          	0.0 	1
heriots         	0.0 	1
herod           	0.0 	1
heron           	0.0 	1
hetty           	0.0 	1
heuchera        	0.0 	1
hew             	0.0 	1
heyday          	0.0 	1
hickey          	0.0 	1
hidalgo         	0.0 	1
hied            	0.0 	1
highs           	0.0 	1
hijaz           	0.0 	1
hilliards       	0.0 	1
hindoos         	0.0 	1
hiss            	0.0 	1
hisself         	0.0 	1
hissing         	0.0 	1
hitched         	0.0 	1
hoard           	0.0 	1
hochheimer      	0.0 	1
holborn         	0.0 	1
holders         	0.0 	1
hollyhocks      	0.0 	1
holocaust       	0.0 	1
homecoming      	0.0 	1
homepush        	0.0 	1
homoiousios     	0.0 	1
homoousios      	0.0 	1
hoo             	0.0 	1
hooking         	0.0 	1
hooll           	0.0 	1
hopest          	0.0 	1
hopkinss        	0.0 	1
horde           	0.0 	1
horsehair       	0.0 	1
horseplay       	0.0 	1
hotbed          	0.0 	1
houndsditch     	0.0 	1
houndsditchs    	0.0 	1
housecleaning   	0.0 	1
housework       	0.0 	1
hows            	0.0 	1
hudspeth        	0.0 	1
hughs           	0.0 	1
hulking         	0.0 	1
hull            	0.0 	1
hulton          	0.0 	1
humid           	0.0 	1
huns            	0.0 	1
huntley         	0.0 	1
hurons          	0.0 	1
hurrah          	0.0 	1
hussy           	0.0 	1
hydras          	0.0 	1
hypatia         	0.0 	1
hypocrite       	0.0 	1
hypocritical    	0.0 	1
idealisation    	0.0 	1
idiosyncratically 	0.0 	1
idiotic         	0.0 	1
idolatries      	0.0 	1
idylls          	0.0 	1
ifaith          	0.0 	1
ifs             	0.0 	1
il              	0.0 	1
illusions       	0.0 	1
illusive        	0.0 	1
imbecile        	0.0 	1
imitation       	0.0 	1
immanuels       	0.0 	1
immortalise     	0.0 	1
impale          	0.0 	1
impassibility   	0.0 	1
impearled       	0.0 	1
impending       	0.0 	1
impiety         	0.0 	1
import          	0.0 	1
impostors       	0.0 	1
impressd        	0.0 	1
impressible     	0.0 	1
imprisonment    	0.0 	1
improvidence    	0.0 	1
improvisation   	0.0 	1
inaction        	0.0 	1
inanimate       	0.0 	1
incautiously    	0.0 	1
incertainty     	0.0 	1
incipient       	0.0 	1
incited         	0.0 	1
inclosed        	0.0 	1
incongruity     	0.0 	1
inculpated      	0.0 	1
indissoluble    	0.0 	1
inebriate       	0.0 	1
ineffectually   	0.0 	1
inelastic       	0.0 	1
inelegantly     	0.0 	1
inexhausted     	0.0 	1
inextinguishable 	0.0 	1
infidel         	0.0 	1
ingrained       	0.0 	1
inhuman         	0.0 	1
iniquity        	0.0 	1
inkling         	0.0 	1
innes           	0.0 	1
innings         	0.0 	1
inshallah       	0.0 	1
insinuating     	0.0 	1
insipid         	0.0 	1
insomuch        	0.0 	1
instants        	0.0 	1
insuperable     	0.0 	1
insurmountable  	0.0 	1
intellectually  	0.0 	1
interdict       	0.0 	1
intermezzo      	0.0 	1
interpolated    	0.0 	1
interweave      	0.0 	1
intimidated     	0.0 	1
intolerancy     	0.0 	1
intrenchment    	0.0 	1
inundate        	0.0 	1
invalides       	0.0 	1
inviolate       	0.0 	1
iota            	0.0 	1
ippolit         	0.0 	1
ipsa            	0.0 	1
irate           	0.0 	1
iridescent      	0.0 	1
iris            	0.0 	1
irresolution    	0.0 	1
irreverently    	0.0 	1
irritability    	0.0 	1
irritable       	0.0 	1
isidore         	0.0 	1
islam           	0.0 	1
islamised       	0.0 	1
itch            	0.0 	1
itinerant       	0.0 	1
ivanovna        	0.0 	1
izzys           	0.0 	1
jackdaw         	0.0 	1
jak             	0.0 	1
jakeys          	0.0 	1
janeero         	0.0 	1
jansenist       	0.0 	1
jap             	0.0 	1
jeering         	0.0 	1
jehoash         	0.0 	1
jems            	0.0 	1
jeopardy        	0.0 	1
jericho         	0.0 	1
jew             	0.0 	1
jewelers        	0.0 	1
jewellery       	0.0 	1
jimmie          	0.0 	1
jis             	0.0 	1
