Word            	Accuracy
describe        	75.0
descending      	75.0
departed        	75.0
deliver         	75.0
deliberate      	75.0
deer            	75.0
dashed          	75.0
dainty          	75.0
curtain         	75.0
crushing        	75.0
confessed       	75.0
confectionary   	75.0
compass         	75.0
comparatively   	75.0
coldly          	75.0
coal            	75.0
clock           	75.0
clerical        	75.0
cleaned         	75.0
cigar           	75.0
cavalry         	75.0
cargo           	75.0
capture         	75.0
c               	75.0
burgess         	75.0
builds          	75.0
brutal          	75.0
brief           	75.0
bracy           	75.0
boughs          	75.0
bottles         	75.0
bolt            	75.0
blueskins       	75.0
block           	75.0
belongs         	75.0
bat             	75.0
balance         	75.0
b               	75.0
awfully         	75.0
awaiting        	75.0
ass             	75.0
asia            	75.0
arch            	75.0
approve         	75.0
ancestors       	75.0
ambrose         	75.0
ali             	75.0
acute           	75.0
abode           	75.0
ye              	74.0
theyre          	74.0
mary            	74.0
youd            	73.0
worst           	73.0
sang            	73.0
leaf            	73.0
fled            	73.0
eunuch          	73.0
bar             	73.0
weighed         	71.0
tops            	71.0
stevie          	71.0
price           	71.0
prey            	71.0
pointing        	71.0
merit           	71.0
hole            	71.0
gets            	71.0
gay             	71.0
gamewell        	71.0
ferdinand       	71.0
colors          	71.0
checked         	71.0
brandt          	71.0
boats           	71.0
blessings       	71.0
blazing         	71.0
ay              	71.0
acts            	71.0
whos            	70.0
theatre         	70.0
related         	70.0
merry           	70.0
bull            	70.0
wood            	69.0
maid            	69.0
innocence       	69.0
griggs          	69.0
flour           	69.0
aint            	68.0
wreaths         	67.0
wool            	67.0
won             	67.0
wolf            	67.0
woke            	67.0
woe             	67.0
wildly          	67.0
whither         	67.0
whirlpool       	67.0
wheres          	67.0
whereabouts     	67.0
westport        	67.0
weekly          	67.0
web             	67.0
wander          	67.0
waist           	67.0
vigorously      	67.0
ventured        	67.0
vales           	67.0
unjust          	67.0
unfinished      	67.0
turns           	67.0
trunk           	67.0
truce           	67.0
trout           	67.0
trod            	67.0
trifle          	67.0
tribe           	67.0
translated      	67.0
traitor         	67.0
totty           	67.0
tons            	67.0
testimony       	67.0
telephone       	67.0
tape            	67.0
syrup           	67.0
swords          	67.0
survive         	67.0
summon          	67.0
suits           	67.0
stuff           	67.0
stripped        	67.0
straits         	67.0
straightway     	67.0
stew            	67.0
stationed       	67.0
squeamish       	67.0
sponge          	67.0
spider          	67.0
sped            	67.0
soothing        	67.0
snob            	67.0
snellings       	67.0
snap            	67.0
slid            	67.0
slice           	67.0
sleeve          	67.0
silly           	67.0
sighing         	67.0
shepherd        	67.0
shell           	67.0
shannon         	67.0
serenity        	67.0
senor           	67.0
sectaries       	67.0
sculptors       	67.0
scrape          	67.0
scorched        	67.0
rung            	67.0
ruler           	67.0
roguish         	67.0
rites           	67.0
ridden          	67.0
revealed        	67.0
retirement      	67.0
resisting       	67.0
reproached      	67.0
remission       	67.0
reigns          	67.0
reigned         	67.0
regents         	67.0
referred        	67.0
realm           	67.0
rama            	67.0
racked          	67.0
quartered       	67.0
quantities      	67.0
properties      	67.0
profit          	67.0
produces        	67.0
proclus         	67.0
problems        	67.0
print           	67.0
princesses      	67.0
pot             	67.0
pond            	67.0
pommel          	67.0
pole            	67.0
poems           	67.0
plucking        	67.0
plighted        	67.0
plentiful       	67.0
plays           	67.0
planning        	67.0
plains          	67.0
pilots          	67.0
phrases         	67.0
philippus       	67.0
perch           	67.0
per             	67.0
peninsula       	67.0
peer            	67.0
peasants        	67.0
patience        	67.0
parish          	67.0
paces           	67.0
orthodox        	67.0
nuts            	67.0
notes           	67.0
nigh            	67.0
newberg         	67.0
nestorius       	67.0
naught          	67.0
natasha         	67.0
mowed           	67.0
moor            	67.0
monseigneur     	67.0
mists           	67.0
mischievous     	67.0
mint            	67.0
minded          	67.0
mend            	67.0
medical         	67.0
marshall        	67.0
marjorie        	67.0
magpie          	67.0
madam           	67.0
louvre          	67.0
lotus           	67.0
load            	67.0
lever           	67.0
lesser          	67.0
legislative     	67.0
leech           	67.0
leaps           	67.0
laura           	67.0
latch           	67.0
lashing         	67.0
labour          	67.0
knight          	67.0
knelt           	67.0
knave           	67.0
kite            	67.0
kentucky        	67.0
kent            	67.0
justified       	67.0
judah           	67.0
joyfully        	67.0
jewish          	67.0
jaw             	67.0
japanese        	67.0
jail            	67.0
invention       	67.0
interior        	67.0
insistence      	67.0
illness         	67.0
hugged          	67.0
howl            	67.0
horace          	67.0
honored         	67.0
hints           	67.0
heres           	67.0
helena          	67.0
hearse          	67.0
hates           	67.0
hatch           	67.0
hangings        	67.0
handle          	67.0
guha            	67.0
gross           	67.0
grimace         	67.0
grapple         	67.0
gracious        	67.0
grabbed         	67.0
gotten          	67.0
gordons         	67.0
gait            	67.0
fro             	67.0
foster          	67.0
forlorn         	67.0
forged          	67.0
fore            	67.0
forbidden       	67.0
fix             	67.0
fished          	67.0
ferry           	67.0
feeding         	67.0
favorite        	67.0
faults          	67.0
fanciful        	67.0
extra           	67.0
extend          	67.0
expose          	67.0
expectation     	67.0
exercised       	67.0
excite          	67.0
evaporate       	67.0
eva             	67.0
ethereal        	67.0
errand          	67.0
englishman      	67.0
endeavoured     	67.0
eleventh        	67.0
elected         	67.0
editor          	67.0
edition         	67.0
edging          	67.0
earliest        	67.0
dwell           	67.0
ducks           	67.0
duck            	67.0
downcast        	67.0
dost            	67.0
dorcas          	67.0
dodging         	67.0
districts       	67.0
dinah           	67.0
digestion       	67.0
dies            	67.0
devotion        	67.0
detectives      	67.0
detailed        	67.0
desk            	67.0
dependent       	67.0
deformed        	67.0
defined         	67.0
declaring       	67.0
debts           	67.0
dated           	67.0
darling         	67.0
daly            	67.0
curved          	67.0
coward          	67.0
courtiers       	67.0
counselled      	67.0
cords           	67.0
cops            	67.0
cop             	67.0
contain         	67.0
confident       	67.0
comforted       	67.0
cometh          	67.0
colored         	67.0
coin            	67.0
closet          	67.0
cleft           	67.0
cigars          	67.0
chris           	67.0
chiefs          	67.0
cherries        	67.0
chatterton      	67.0
chamberlain     	67.0
cent            	67.0
catholic        	67.0
cab             	67.0
butterfly       	67.0
bush            	67.0
burnt           	67.0
burn            	67.0
brow            	67.0
bowing          	67.0
bough           	67.0
boston          	67.0
boon            	67.0
bondage         	67.0
bolkonski       	67.0
bogus           	67.0
blankly         	67.0
bitterness      	67.0
bingham         	67.0
bid             	67.0
bend            	67.0
barrack         	67.0
bales           	67.0
assyria         	67.0
assent          	67.0
ascertain       	67.0
aroma           	67.0
arched          	67.0
apprentice      	67.0
anna            	67.0
angels          	67.0
anew            	67.0
analysis        	67.0
amends          	67.0
altered         	67.0
allowance       	67.0
allen           	67.0
alighted        	67.0
alexandra       	67.0
alcestis        	67.0
advised         	67.0
additional      	67.0
addition        	67.0
acted           	67.0
ace             	67.0
wilderness      	64.0
sole            	64.0
sail            	64.0
lighting        	64.0
bitter          	64.0
watchful        	62.0
mainhall        	62.0
l               	62.0
jackal          	62.0
honour          	62.0
guest           	62.0
gray            	62.0
traveling       	60.0
thence          	60.0
talents         	60.0
sunrise         	60.0
sum             	60.0
shant           	60.0
seaman          	60.0
russia          	60.0
romance         	60.0
roll            	60.0
prefer          	60.0
nowhere         	60.0
myth            	60.0
louis           	60.0
lords           	60.0
log             	60.0
janes           	60.0
interests       	60.0
humour          	60.0
hopeful         	60.0
fill            	60.0
faded           	60.0
ere             	60.0
defence         	60.0
cord            	60.0
celery          	60.0
bred            	60.0
bert            	60.0
arthur          	60.0
annoyed         	60.0
aboard          	60.0
yard            	58.0
o               	58.0
william         	57.0
stairs          	57.0
risdon          	57.0
hansel          	57.0
crab            	57.0
acid            	57.0
raoul           	56.0
favour          	56.0
de              	56.0
phoebe          	55.0
mount           	54.0
penelope        	53.0
zoofs           	50.0
yank            	50.0
woven           	50.0
workman         	50.0
wizards         	50.0
wink            	50.0
whirled         	50.0
whim            	50.0
whereof         	50.0
whereas         	50.0
westmere        	50.0
welcomed        	50.0
wearer          	50.0
watry           	50.0
watercress      	50.0
warren          	50.0
warned          	50.0
wards           	50.0
ward            	50.0
wadsworth       	50.0
voted           	50.0
vivacity        	50.0
villagers       	50.0
villa           	50.0
vicissitudes    	50.0
vehemently      	50.0
veered          	50.0
vatican         	50.0
vampa           	50.0
vainly          	50.0
upside          	50.0
unloaded        	50.0
unintelligible  	50.0
underground     	50.0
tyranny         	50.0
twinkling       	50.0
tube            	50.0
truck           	50.0
triumphantly    	50.0
transient       	50.0
traffic         	50.0
tradition       	50.0
tour            	50.0
tossing         	50.0
toes            	50.0
tints           	50.0
timidly         	50.0
tilted          	50.0
tightening      	50.0
tightened       	50.0
threads         	50.0
thorns          	50.0
thine           	50.0
thereupon       	50.0
thatched        	50.0
thar            	50.0
teller          	50.0
telecast        	50.0
teapot          	50.0
teal            	50.0
tarried         	50.0
tamar           	50.0
tailor          	50.0
tablespoons     	50.0
sydney          	50.0
sweetmeats      	50.0
swarthy         	50.0
swan            	50.0
sutter          	50.0
suns            	50.0
sufferer        	50.0
strolled        	50.0
striving        	50.0
streak          	50.0
straying        	50.0
strawberry      	50.0
strangest       	50.0
strains         	50.0
stores          	50.0
stirrup         	50.0
stepan          	50.0
steerage        	50.0
steamed         	50.0
status          	50.0
stated          	50.0
starving        	50.0
starts          	50.0
staked          	50.0
spouse          	50.0
spice           	50.0
specialty       	50.0
sovereign       	50.0
sojourn         	50.0
soda            	50.0
socialist       	50.0
soberly         	50.0
snuggers        	50.0
snobland        	50.0
snobbishness    	50.0
snatcher        	50.0
snapping        	50.0
sling           	50.0
site            	50.0
sincerely       	50.0
simpleton       	50.0
simmonds        	50.0
shuffle         	50.0
shrubs          	50.0
shrubbery       	50.0
shouldered      	50.0
shopping        	50.0
shattered       	50.0
shafts          	50.0
sewing          	50.0
serpent         	50.0
senior          	50.0
seest           	50.0
scribes         	50.0
scramble        	50.0
scouting        	50.0
scotch          	50.0
scorpion        	50.0
scholars        	50.0
scarecrow       	50.0
scare           	50.0
salient         	50.0
sails           	50.0
sacrament       	50.0
rum             	50.0
rufus           	50.0
rubbish         	50.0
rover           	50.0
roomfellow      	50.0
rogers          	50.0
rigorous        	50.0
ridge           	50.0
rhodian         	50.0
resolute        	50.0
reservoir       	50.0
repeat          	50.0
rend            	50.0
rein            	50.0
regulation      	50.0
refreshment     	50.0
reappear        	50.0
raymond         	50.0
raving          	50.0
rascals         	50.0
randals         	50.0
rags            	50.0
radie           	50.0
radicals        	50.0
quit            	50.0
quart           	50.0
quacks          	50.0
puffing         	50.0
proven          	50.0
proselytes      	50.0
prophets        	50.0
printing        	50.0
prestige        	50.0
presidents      	50.0
preceptors      	50.0
pranks          	50.0
pounced         	50.0
posts           	50.0
portmanteau     	50.0
portentous      	50.0
poniard         	50.0
ponds           	50.0
plural          	50.0
plumb           	50.0
plainfield      	50.0
pitts           	50.0
pinned          	50.0
pine            	50.0
pinched         	50.0
pikes           	50.0
pigeon          	50.0
piety           	50.0
pierston        	50.0
phosphor        	50.0
phelps          	50.0
phantasies      	50.0
persuasive      	50.0
perseus         	50.0
pencil          	50.0
pell            	50.0
pawnbroker      	50.0
patriarchs      	50.0
paths           	50.0
partner         	50.0
pagan           	50.0
paddling        	50.0
oughtnt         	50.0
oriental        	50.0
ordained        	50.0
opponents       	50.0
odors           	50.0
octavias        	50.0
occult          	50.0
obligations     	50.0
nutrition       	50.0
noontide        	50.0
nightmare       	50.0
nerve           	50.0
neighbours      	50.0
neighbour       	50.0
neighborhood    	50.0
neared          	50.0
nearby          	50.0
narratives      	50.0
multiple        	50.0
mouthed         	50.0
mourned         	50.0
moses           	50.0
mortgage        	50.0
morris          	50.0
morphine        	50.0
mornin          	50.0
mopped          	50.0
molded          	50.0
moira           	50.0
mohammed        	50.0
moaned          	50.0
minutely        	50.0
minturn         	50.0
mikhaylovna     	50.0
midday          	50.0
meters          	50.0
mess            	50.0
merlonus        	50.0
mens            	50.0
meddle          	50.0
medals          	50.0
matting         	50.0
masts           	50.0
mastery         	50.0
marsh           	50.0
marmalades      	50.0
markham         	50.0
mare            	50.0
manuscripts     	50.0
malady          	50.0
mail            	50.0
magnanimity     	50.0
mackerel        	50.0
lumpy           	50.0
lukewarm        	50.0
lucia           	50.0
losses          	50.0
logos           	50.0
liveryman       	50.0
leocadia        	50.0
lent            	50.0
lenin           	50.0
lengths         	50.0
lee             	50.0
leaped          	50.0
league          	50.0
lazy            	50.0
layer           	50.0
lash            	50.0
lambs           	50.0
labor           	50.0
knot            	50.0
knob            	50.0
knighthood      	50.0
kitty           	50.0
kinder          	50.0
kills           	50.0
kidnap          	50.0
khorasan        	50.0
keyhole         	50.0
kettle          	50.0
kansas          	50.0
k               	50.0
jewel           	50.0
jester          	50.0
jeered          	50.0
jacobs          	50.0
ithaca          	50.0
isaac           	50.0
irons           	50.0
invents         	50.0
inventors       	50.0
invalids        	50.0
interpretation  	50.0
intentionally   	50.0
intent          	50.0
inquire         	50.0
inhale          	50.0
infatuation     	50.0
infamy          	50.0
inertia         	50.0
inequality      	50.0
indiana         	50.0
indecision      	50.0
increases       	50.0
improve         	50.0
impertinence    	50.0
immortals       	50.0
ilu             	50.0
identity        	50.0
hymn            	50.0
humdrum         	50.0
hum             	50.0
howled          	50.0
households      	50.0
hounded         	50.0
hound           	50.0
hospitably      	50.0
horstius        	50.0
hoping          	50.0
honoured        	50.0
honorable       	50.0
hon             	50.0
hildas          	50.0
hierarchy       	50.0
hi              	50.0
hey             	50.0
hewn            	50.0
heretofore      	50.0
heracles        	50.0
hemmed          	50.0
helen           	50.0
hedges          	50.0
hedge           	50.0
heal            	50.0
harris          	50.0
harrier         	50.0
harkness        	50.0
hare            	50.0
harbour         	50.0
handmaidens     	50.0
gullet          	50.0
guardian        	50.0
grip            	50.0
grinding        	50.0
governed        	50.0
gospels         	50.0
gloria          	50.0
glispin         	50.0
glenarvan       	50.0
g               	50.0
fuss            	50.0
fulfil          	50.0
fristoe         	50.0
friar           	50.0
fret            	50.0
frere           	50.0
franz           	50.0
forwarded       	50.0
forts           	50.0
forcemeat       	50.0
forbes          	50.0
flux            	50.0
flowing         	50.0
flitted         	50.0
flerovs         	50.0
flee            	50.0
flavour         	50.0
flap            	50.0
flags           	50.0
feud            	50.0
favourite       	50.0
favouring       	50.0
falsehood       	50.0
faithless       	50.0
factors         	50.0
faber           	50.0
extenuating     	50.0
expanse         	50.0
eusebius        	50.0
eunuchs         	50.0
ernest          	50.0
enraged         	50.0
engraved        	50.0
endures         	50.0
endured         	50.0
endeavoring     	50.0
employing       	50.0
ellen           	50.0
elbow           	50.0
eer             	50.0
dyed            	50.0
dye             	50.0
duds            	50.0
ducklings       	50.0
drugged         	50.0
dripping        	50.0
drifted         	50.0
dreaded         	50.0
drawers         	50.0
drat            	50.0
drained         	50.0
dragons         	50.0
downy           	50.0
donatists       	50.0
dona            	50.0
dominion        	50.0
dogmas          	50.0
doggers         	50.0
document        	50.0
dock            	50.0
dixon           	50.0
distaff         	50.0
disquieted      	50.0
dispatch        	50.0
disown          	50.0
dinks           	50.0
dignitaries     	50.0
diamonds        	50.0
dialogues       	50.0
dew             	50.0
detested        	50.0
derisive        	50.0
demure          	50.0
delusion        	50.0
del             	50.0
deepened        	50.0
debarred        	50.0
dears           	50.0
dates           	50.0
darning         	50.0
dante           	50.0
dancer          	50.0
damn            	50.0
dames           	50.0
d               	50.0
cyril           	50.0
cymbals         	50.0
cutters         	50.0
curl            	50.0
cubits          	50.0
crowned         	50.0
crosses         	50.0
cretheus        	50.0
crested         	50.0
creighton       	50.0
cramp           	50.0
cowboy          	50.0
coupons         	50.0
counter         	50.0
counted         	50.0
couched         	50.0
corollary       	50.0
cornwall        	50.0
coral           	50.0
coquette        	50.0
cooks           	50.0
contingent      	50.0
contested       	50.0
contend         	50.0
consort         	50.0
consist         	50.0
conservatism    	50.0
conquer         	50.0
confirmation    	50.0
concocted       	50.0
concerts        	50.0
compete         	50.0
commonwealth    	50.0
comers          	50.0
colosseum       	50.0
clump           	50.0
cloves          	50.0
clogged         	50.0
clocks          	50.0
cloak           	50.0
clinging        	50.0
cling           	50.0
climb           	50.0
clergymen       	50.0
clemency        	50.0
clancy          	50.0
cigarette       	50.0
christi         	50.0
christening     	50.0
chlorate        	50.0
chips           	50.0
chess           	50.0
cheroot         	50.0
cherished       	50.0
chatter         	50.0
chase           	50.0
chaplain        	50.0
centred         	50.0
ceiling         	50.0
ceaseless       	50.0
cauliflower     	50.0
catherines      	50.0
catherine       	50.0
catapult        	50.0
casts           	50.0
caste           	50.0
carl            	50.0
caresses        	50.0
card            	50.0
canter          	50.0
candle          	50.0
candidate       	50.0
cairo           	50.0
cabaret         	50.0
buzzer          	50.0
buying          	50.0
burying         	50.0
burnham         	50.0
burdens         	50.0
bundled         	50.0
bullock         	50.0
buddha          	50.0
buck            	50.0
bruno           	50.0
brightness      	50.0
brides          	50.0
breed           	50.0
breathless      	50.0
brass           	50.0
brands          	50.0
brag            	50.0
bounded         	50.0
bored           	50.0
boomed          	50.0
boeuf           	50.0
bobs            	50.0
blurred         	50.0
bluff           	50.0
bloodshed       	50.0
bleak           	50.0
blackburn       	50.0
birthplace      	50.0
bernardino      	50.0
bennydeck       	50.0
behaviour       	50.0
bean            	50.0
bead            	50.0
basement        	50.0
barely          	50.0
banyan          	50.0
bait            	50.0
bailey          	50.0
baghdad         	50.0
backing         	50.0
babes           	50.0
azure           	50.0
avonlea         	50.0
avail           	50.0
atum            	50.0
attire          	50.0
attendants      	50.0
attendance      	50.0
attacked        	50.0
astor           	50.0
assigned        	50.0
arpad           	50.0
armchair        	50.0
arkansas        	50.0
aright          	50.0
argyle          	50.0
applauded       	50.0
anxieties       	50.0
angelic         	50.0
amy             	50.0
amiable         	50.0
amass           	50.0
aloes           	50.0
alligator       	50.0
allied          	50.0
alleged         	50.0
allan           	50.0
alabama         	50.0
ailments        	50.0
agile           	50.0
aft             	50.0
affections      	50.0
adverse         	50.0
abstain         	50.0
abduction       	50.0
em              	47.0
olive           	44.99999999999999
someone         	43.99999999999999
nearest         	43.99999999999999
montfichet      	43.99999999999999
m               	43.99999999999999
shimerda        	43.00000000000001
prioress        	43.00000000000001
monsieur        	43.00000000000001
everyone        	43.00000000000001
honor           	42.00000000000001
t               	40.0
sergey          	40.0
rider           	40.0
popham          	40.0
oft             	40.0
neighbor        	40.0
mourning        	40.0
mormon          	40.0
ferdinando      	40.0
counsel         	40.0
basil           	40.0
spake           	38.0
makan           	38.0
fauchelevent    	38.0
awhile          	38.0
la              	36.0
hermon          	36.0
zora            	33.0
yore            	33.0
yer             	33.0
wrangler        	33.0
wells           	33.0
waged           	33.0
vintage         	33.0
treble          	33.0
toilet          	33.0
thompson        	33.0
terrorist       	33.0
teaspoonful     	33.0
tavern          	33.0
tardy           	33.0
sting           	33.0
starry          	33.0
splendour       	33.0
sometime        	33.0
sombrero        	33.0
sidney          	33.0
residue         	33.0
redskins        	33.0
recognised      	33.0
rays            	33.0
raw             	33.0
purse           	33.0
program         	33.0
proa            	33.0
poll            	33.0
plank           	33.0
patients        	33.0
paste           	33.0
parlor          	33.0
pane            	33.0
overthrow       	33.0
nought          	33.0
neverbend       	33.0
neo             	33.0
natty           	33.0
n               	33.0
monte           	33.0
milicent        	33.0
mikhaylovnas    	33.0
meekin          	33.0
medal           	33.0
madeleine       	33.0
liddy           	33.0
lassens         	33.0
imply           	33.0
humph           	33.0
hullo           	33.0
henrietta       	33.0
hacienda        	33.0
grey            	33.0
grandpap        	33.0
goliath         	33.0
goal            	33.0
gilchrist       	33.0
geraint         	33.0
fulness         	33.0
footnote        	33.0
flossie         	33.0
fawn            	33.0
farthest        	33.0
fare            	33.0
evergreens      	33.0
eugenius        	33.0
es              	33.0
enslaved        	33.0
enforced        	33.0
elmhurst        	33.0
earned          	33.0
disobeyed       	33.0
defense         	33.0
crippled        	33.0
confide         	33.0
claret          	33.0
chriss          	33.0
carey           	33.0
camel           	33.0
bowl            	33.0
bolsheviki      	33.0
bobbsey         	33.0
boatmen         	33.0
blurted         	33.0
befel           	33.0
bannister       	33.0
awaits          	33.0
asparagus       	33.0
arise           	33.0
archbishop      	33.0
apparatus       	33.0
annals          	33.0
amused          	33.0
aguto           	33.0
agostino        	33.0
affect          	33.0
al              	31.0
mc              	30.0
wicker          	29.0
kirkland        	29.0
favor           	29.0
colour          	29.0
arc             	29.0
pierre          	27.0
whale           	25.0
wayne           	25.0
tiglath         	25.0
theobald        	25.0
solon           	25.0
rajah           	25.0
petya           	25.0
onto            	25.0
mustache        	25.0
minnie          	25.0
lilburn         	25.0
leavenworth     	25.0
labours         	25.0
incandescent    	25.0
formally        	25.0
farrinder       	25.0
dorriforth      	25.0
coloured        	25.0
berg            	25.0
ballot          	25.0
alms            	25.0
center          	22.0
boris           	22.0
bessy           	22.0
admetus         	22.0
zion            	20.0
unc             	20.0
thel            	20.0
stormed         	20.0
skillful        	20.0
practise        	20.0
jocelyn         	20.0
huntingdon      	20.0
foal            	20.0
deuce           	20.0
demeter         	20.0
carrie          	20.0
beale           	20.0
alcohol         	20.0
wylder          	17.0
executive       	17.0
e               	17.0
claudia         	17.0
yo              	14.0
re              	14.0
minnetaki       	14.0
izzy            	14.0
christie        	14.0
annie           	14.0
zau             	12.0
timaeus         	11.0
brahman         	11.0
fauvent         	10.0
anyone          	9.0
bozzle          	7.0
dickie          	4.0
zoras           	0.0
zodiac          	0.0
zingiber        	0.0
zigzagged       	0.0
zepplin         	0.0
zemstvos        	0.0
zaynab          	0.0
zarathustra     	0.0
yuss            	0.0
yunkers         	0.0
yundt           	0.0
youngling       	0.0
yorick          	0.0
yoll            	0.0
yolk            	0.0
yokul           	0.0
yevgeny         	0.0
yep             	0.0
yeomen          	0.0
yawn            	0.0
yausky          	0.0
yams            	0.0
yamas           	0.0
yahweh          	0.0
xavier          	0.0
wylders         	0.0
wunnered        	0.0
wraps           	0.0
wot             	0.0
worships        	0.0
worshiping      	0.0
workingmen      	0.0
wooster         	0.0
woongas         	0.0
woonga          	0.0
wooddale        	0.0
woodbegirt      	0.0
wodes           	0.0
withhold        	0.0
withes          	0.0
wisht           	0.0
winthrop        	0.0
winifred        	0.0
winch           	0.0
wince           	0.0
wilton          	0.0
willy           	0.0
wilks           	0.0
wilkerson       	0.0
wigwam          	0.0
widowed         	0.0
widen           	0.0
wideawake       	0.0
wi              	0.0
whys            	0.0
whittaws        	0.0
whittawd        	0.0
whittaw         	0.0
whitehall       	0.0
whiskey         	0.0
whirr           	0.0
whiplashes      	0.0
whine           	0.0
whimsical       	0.0
whilome         	0.0
wher            	0.0
whelpdale       	0.0
whateer         	0.0
whacks          	0.0
wending         	0.0
wellington      	0.0
weiser          	0.0
weighing        	0.0
weevilly        	0.0
wee             	0.0
wedded          	0.0
webbs           	0.0
weathercocks    	0.0
wears           	0.0
wearers         	0.0
weal            	0.0
waverly         	0.0
watonwan        	0.0
watermill       	0.0
waterfall       	0.0
warner          	0.0
warders         	0.0
wanders         	0.0
wanderings      	0.0
wampum          	0.0
wakened         	0.0
waitin          	0.0
waggot          	0.0
wagging         	0.0
wafted          	0.0
waded           	0.0
wadded          	0.0
wabigoons       	0.0
vowels          	0.0
vought          	0.0
votaress        	0.0
von             	0.0
vomiting        	0.0
volvitur        	0.0
voltaire        	0.0
volatile        	0.0
voguee          	0.0
vogue           	0.0
vive            	0.0
vittles         	0.0
vita            	0.0
visvamitra      	0.0
virulently      	0.0
violinists      	0.0
vinos           	0.0
vines           	0.0
vigour          	0.0
vignette        	0.0
victimize       	0.0
viceroy         	0.0
viands          	0.0
viaduct         	0.0
vestry          	0.0
vestige         	0.0
vernacular      	0.0
veolan          	0.0
ventriloquist   	0.0
vendhya         	0.0
vein            	0.0
vega            	0.0
vecchio         	0.0
ve              	0.0
vavasour        	0.0
vaunting        	0.0
vaugirard       	0.0
vassilievitch   	0.0
vases           	0.0
varya           	0.0
varlet          	0.0
varchi          	0.0
vanities        	0.0
vanes           	0.0
vane            	0.0
vanderpool      	0.0
vanars          	0.0
vanar           	0.0
valour          	0.0
valliere        	0.0
valkyrie        	0.0
v               	0.0
usurping        	0.0
usable          	0.0
urartu          	0.0
urartian        	0.0
upstarting      	0.0
upholsterer     	0.0
upholstered     	0.0
unwarily        	0.0
untrussing      	0.0
untruss         	0.0
uns             	0.0
unrewarded      	0.0
unpalatable     	0.0
uninjured       	0.0
uniformed       	0.0
unheard         	0.0
unfeeling       	0.0
unfavourable    	0.0
unerring        	0.0
unconcern       	0.0
uncomprehending 	0.0
unclenched      	0.0
unaccomplished  	0.0
una             	0.0
un              	0.0
umphs           	0.0
umbilical       	0.0
ulrica          	0.0
ukinzer         	0.0
udder           	0.0
ud              	0.0
tyson           	0.0
tyrannise       	0.0
twymans         	0.0
twistin         	0.0
twined          	0.0
tver            	0.0
turtle          	0.0
turnpike        	0.0
turnover        	0.0
tureen          	0.0
turbulent       	0.0
tuppeny         	0.0
tully           	0.0
tuberculous     	0.0
tryst           	0.0
trustee         	0.0
truckling       	0.0
trubner         	0.0
trowsers        	0.0
troublemaker    	0.0
trots           	0.0
troop           	0.0
trivet          	0.0
triumphing      	0.0
trevelyans      	0.0
trevelyan       	0.0
tremor          	0.0
trelawney       	0.0
travilla        	0.0
travelers       	0.0
traveler        	0.0
traveled        	0.0
trauma          	0.0
transubstantiation 	0.0
transship       	0.0
trampe          	0.0
traitress       	0.0
traindawg       	0.0
traditional     	0.0
trademark       	0.0
towne           	0.0
towelling       	0.0
tourmaline      	0.0
tould           	0.0
toughs          	0.0
tother          	0.0
tote            	0.0
tory            	0.0
torquilstone    	0.0
torments        	0.0
torchlight      	0.0
topeka          	0.0
toothed         	0.0
tooms           	0.0
tonys           	0.0
tonnay          	0.0
tonight         	0.0
tomorrow        	0.0
tommos          	0.0
tommo           	0.0
tolly           	0.0
tolled          	0.0
tolerble        	0.0
toledans        	0.0
tokyo           	0.0
tokubei         	0.0
toilette        	0.0
toddle          	0.0
today           	0.0
tishimingo      	0.0
tirucalli       	0.0
tiring          	0.0
tirade          	0.0
tintoret        	0.0
tintint         	0.0
tinsmith        	0.0
tinctured       	0.0
timorous        	0.0
timokhin        	0.0
timey           	0.0
timepiece       	0.0
timber          	0.0
tilsit          	0.0
ticklish        	0.0
tibi            	0.0
thwaite         	0.0
thucydides      	0.0
thro            	0.0
thriftily       	0.0
thoughted       	0.0
thorleif        	0.0
thorkel         	0.0
thong           	0.0
thibet          	0.0
theocritus      	0.0
thees           	0.0
theater         	0.0
thackerays      	0.0
testily         	0.0
testbridge      	0.0
tessas          	0.0
terro           	0.0
terra           	0.0
terentius       	0.0
tenuous         	0.0
tenability      	0.0
tempteth        	0.0
tempt           	0.0
templars        	0.0
templar         	0.0
telltale        	0.0
television      	0.0
telephoned      	0.0
telamon         	0.0
tattlers        	0.0
tatters         	0.0
taskmaster      	0.0
tarrinzeau      	0.0
tarpaulin       	0.0
tarnish         	0.0
taras           	0.0
tarantula       	0.0
tar             	0.0
tapis           	0.0
tap             	0.0
tanquam         	0.0
tanner          	0.0
tankard         	0.0
tan             	0.0
talmash         	0.0
talkers         	0.0
tait            	0.0
tainting        	0.0
tahoe           	0.0
tahiti          	0.0
tag             	0.0
tacks           	0.0
tabu            	0.0
taboo           	0.0
syrtis          	0.0
syringe         	0.0
synonymon       	0.0
synesiuss       	0.0
syllogism       	0.0
sydenham        	0.0
swoons          	0.0
switched        	0.0
swelp           	0.0
swearin         	0.0
sviazhsky       	0.0
surplice        	0.0
surly           	0.0
surfaces        	0.0
surest          	0.0
surbiton        	0.0
supernaculum    	0.0
superiours      	0.0
sunnyside       	0.0
sumthin         	0.0
sulphuric       	0.0
sullenly        	0.0
sukhtelen       	0.0
suite           	0.0
suitcase        	0.0
sugrivas        	0.0
